month,payer_id,location_id,claims,charge_amount,allowed_amount,net_allowed_after_denial,paid_amount_total
2023-06-30,PY014,LC0011,2,468.01,395.29,395.29,301.01
2023-06-30,PY014,LC0012,1,290.45,218.09,218.09,128.63
2023-06-30,PY014,LC0013,1,305.72,231.64,231.64,166.24
2023-06-30,PY014,LC0015,4,1843.02,1575.77,1575.77,1169.74
2023-06-30,PY014,LC0016,4,2955.69,2493.86,1654.7,997.95
2023-06-30,PY014,LC0017,5,739.45,618.31,618.31,460.33000000000004
2023-06-30,PY014,LC0018,9,9344.35,7908.33,7908.33,5650.39
2023-06-30,PY014,LC0019,11,11361.76,9910.26,9910.26,7252.12
2023-06-30,PY014,LC0020,3,1146.27,1047.73,1047.73,673.15
2023-06-30,PY014,LC0021,4,4495.18,3659.94,3659.94,2730.1600000000003
2023-06-30,PY014,LC0022,2,692.85,545.77,545.77,392.32
2023-06-30,PY014,LC0023,5,1297.38,1062.37,1062.37,652.46
2023-06-30,PY014,LC0024,1,1277.74,1094.95,1094.95,880.05
2023-06-30,PY014,LC0025,9,6102.61,5116.61,5116.61,3539.94
2023-06-30,PY014,LC0026,5,9837.71,7686.5199999999995,7686.5199999999995,4722.43
2023-06-30,PY014,LC0027,5,2120.7200000000003,1809.3000000000002,1809.3000000000002,1363.67
2023-06-30,PY014,LC0028,9,11389.08,10222.369999999999,10081.529999999999,7366.02
2023-06-30,PY014,LC0029,3,1535.24,1342.99,1342.99,957.77
2023-06-30,PY014,LC0030,1,859.79,760.9,760.9,667.07
2023-06-30,PY014,LC0031,10,3869.87,3234.79,2992.14,2006.5
2023-06-30,PY014,LC0032,1,1292.48,1189.16,1189.16,741.3
2023-06-30,PY014,LC0033,6,7164.52,5873.15,5873.15,4038.05
2023-06-30,PY014,LC0035,6,12145.09,10710.27,10710.27,6724.28
2023-06-30,PY014,LC0036,2,7940.2699999999995,6417.7,6417.7,3686.7799999999997
2023-06-30,PY014,LC0037,5,3843.13,3459.29,3459.29,2779.91
2023-06-30,PY014,LC0038,2,252.27,213.74,213.74,170.42
2023-06-30,PY014,LC0039,6,5088.85,4475.23,4475.23,3412.87
2023-06-30,PY014,LC0040,1,2473.61,1871.3,1871.3,1440.11
2023-06-30,PY014,LC0041,2,370.98,316.96,316.96,251.85000000000002
2023-06-30,PY014,LC0042,11,5492.02,4760.27,4760.27,3391.11
2023-06-30,PY014,LC0043,11,10696.86,9269.539999999999,9269.539999999999,5832.5199999999995
2023-06-30,PY014,LC0046,9,11162.07,9096.67,8247.65,5835.2
2023-06-30,PY014,LC0047,5,4984.18,4149.5599999999995,4149.5599999999995,3025.65
2023-06-30,PY014,LC0048,3,4611.65,4259.47,4259.47,3521.7
2023-06-30,PY014,LC0049,17,12037.97,10318.01,10318.01,7167.03
2023-06-30,PY014,LC0052,10,8340.539999999999,7102.27,7102.27,5031.59
2023-06-30,PY015,LC0001,9,8838.740000000002,7345.64,6936.46,4916.6
2023-06-30,PY015,LC0002,1,425.88,364.23,364.23,294.32
2023-06-30,PY015,LC0003,4,2859.94,2454.36,2454.36,1924.99
2023-06-30,PY015,LC0004,2,935.26,801.72,801.72,552.79
2023-06-30,PY015,LC0005,10,10920.92,9628.080000000002,9628.080000000002,6645.42
2023-06-30,PY015,LC0006,8,5262.92,4654.3099999999995,4654.3099999999995,3182.0
2023-06-30,PY015,LC0007,1,565.99,432.8,432.8,362.43
2023-06-30,PY015,LC0008,5,7573.52,6752.51,6752.51,4706.73
2023-06-30,PY015,LC0009,8,5128.03,4440.48,4285.94,2786.08
2023-06-30,PY015,LC0010,3,902.4200000000001,809.05,809.05,601.9
2023-06-30,PY015,LC0011,6,5443.52,4375.82,4375.82,2895.0899999999997
2023-06-30,PY015,LC0012,2,561.1800000000001,512.2,512.2,302.13
2023-06-30,PY015,LC0013,1,301.81,260.62,260.62,210.57
2023-06-30,PY015,LC0014,1,224.63,164.59,164.59,102.78
2023-06-30,PY015,LC0015,7,4415.860000000001,3586.27,3586.27,2777.48
2023-06-30,PY015,LC0016,4,1450.1,1189.06,1189.06,757.48
2023-06-30,PY015,LC0017,5,8000.61,7137.09,7137.09,5351.34
2023-06-30,PY015,LC0018,6,5704.08,4683.35,4683.35,3355.46
2023-06-30,PY015,LC0019,9,10804.83,9363.97,9363.97,6495.01
2023-06-30,PY015,LC0020,1,325.52,241.83,241.83,201.67
2023-06-30,PY015,LC0021,7,6359.85,5446.849999999999,5446.849999999999,4119.61
2023-06-30,PY015,LC0022,3,2100.7400000000002,1658.55,1658.55,1186.91
2023-06-30,PY015,LC0023,2,750.8199999999999,670.83,670.83,443.06
2023-06-30,PY015,LC0025,5,4295.56,3836.12,3836.12,2610.2599999999998
2023-06-30,PY015,LC0026,3,2285.8,2000.22,2000.22,1246.9
2023-06-30,PY015,LC0027,4,4170.43,3839.4900000000002,3839.4900000000002,3190.28
2023-06-30,PY015,LC0028,19,14924.33,12288.4,12288.4,9551.9
2023-06-30,PY015,LC0029,2,542.2,414.32,414.32,276.71
2023-06-30,PY015,LC0030,1,417.67,386.0,386.0,344.31
2023-06-30,PY015,LC0031,9,6935.28,5983.29,5983.29,4398.31
2023-06-30,PY015,LC0032,1,374.23,342.7,342.7,225.76
2023-06-30,PY015,LC0033,1,1583.89,1184.65,1184.65,1018.44
2023-06-30,PY015,LC0034,1,2468.26,2059.94,2059.94,1370.44
2023-06-30,PY015,LC0035,7,6934.89,5825.95,5825.95,4905.23
2023-06-30,PY015,LC0036,3,1269.81,1010.86,1010.86,626.42
2023-06-30,PY015,LC0037,5,2024.13,1675.49,1675.49,1304.63
2023-06-30,PY015,LC0038,1,327.67,270.74,270.74,227.4
2023-06-30,PY015,LC0039,3,14881.390000000001,13701.22,13701.22,11079.630000000001
2023-06-30,PY015,LC0040,1,978.4,910.45,910.45,706.74
2023-06-30,PY015,LC0041,8,6239.03,5473.63,5473.63,3825.35
2023-06-30,PY015,LC0042,10,4541.4800000000005,3862.58,3776.85,2937.07
2023-06-30,PY015,LC0043,7,1765.85,1472.58,1472.58,1029.47
2023-06-30,PY015,LC0044,1,3105.53,2297.58,2297.58,1766.85
2023-06-30,PY015,LC0046,11,11537.390000000001,10187.289999999999,10187.289999999999,7043.18
2023-06-30,PY015,LC0047,4,2524.42,2060.22,2060.22,1567.73
2023-06-30,PY015,LC0048,2,921.94,837.5,837.5,721.26
2023-06-30,PY015,LC0049,5,4201.3,3694.1800000000003,3694.1800000000003,2798.65
2023-06-30,PY015,LC0052,6,5827.58,4643.16,4643.16,3709.41
2023-06-30,PY016,LC0001,17,16086.239999999998,15092.62,14331.140000000001,13918.85
2023-06-30,PY016,LC0002,1,485.04,449.69,449.69,418.31
2023-06-30,PY016,LC0003,4,4098.85,4266.18,4266.18,3938.98
2023-06-30,PY016,LC0004,4,3325.3,3379.53,3140.06,3003.79
2023-06-30,PY016,LC0005,19,15846.2,15632.24,15219.11,14309.82
2023-06-30,PY016,LC0006,8,4613.1,4767.26,4767.26,4450.9
2023-06-30,PY016,LC0007,4,2700.35,2716.36,2716.36,2504.22
2023-06-30,PY016,LC0008,4,3154.8199999999997,3083.1600000000003,2890.53,2727.71
2023-06-30,PY016,LC0009,10,10489.12,10080.19,10080.19,9549.91
2023-06-30,PY016,LC0010,4,986.3199999999999,1031.05,834.8,800.22
2023-06-30,PY016,LC0011,11,12121.47,12467.69,12324.71,11582.24
2023-06-30,PY016,LC0013,1,77.44,77.74,77.74,74.63
2023-06-30,PY016,LC0014,2,784.3100000000001,825.98,825.98,765.07
2023-06-30,PY016,LC0015,13,6139.02,6051.16,6051.16,5734.08
2023-06-30,PY016,LC0016,11,8694.66,8908.720000000001,8908.720000000001,8349.400000000001
2023-06-30,PY016,LC0017,4,1214.27,1236.1100000000001,1236.1100000000001,1172.83
2023-06-30,PY016,LC0018,14,17721.17,17119.260000000002,16849.05,16044.859999999999
2023-06-30,PY016,LC0019,15,13586.75,13194.369999999999,12902.74,12120.24
2023-06-30,PY016,LC0020,1,442.06,416.09,416.09,381.75
2023-06-30,PY016,LC0021,7,7414.45,6949.0,6700.389999999999,6331.719999999999
2023-06-30,PY016,LC0022,4,4972.85,5385.4800000000005,5385.4800000000005,5097.67
2023-06-30,PY016,LC0023,1,232.1,214.38,214.38,211.4
2023-06-30,PY016,LC0025,13,12175.06,12545.74,12545.74,11758.44
2023-06-30,PY016,LC0026,7,5749.82,5594.3099999999995,5594.3099999999995,5455.07
2023-06-30,PY016,LC0027,8,6427.71,6596.5199999999995,6596.5199999999995,6198.48
2023-06-30,PY016,LC0028,17,11871.5,12004.57,11206.17,10572.37
2023-06-30,PY016,LC0029,5,2624.9300000000003,2601.31,2601.31,2409.35
2023-06-30,PY016,LC0030,1,49.64,43.26,43.26,41.97
2023-06-30,PY016,LC0031,11,6413.16,6529.84,6529.84,6208.88
2023-06-30,PY016,LC0032,1,950.6,838.92,838.92,809.93
2023-06-30,PY016,LC0033,7,2688.59,2662.0,2662.0,2505.08
2023-06-30,PY016,LC0034,1,1034.06,1132.53,1132.53,1035.47
2023-06-30,PY016,LC0035,7,7312.969999999999,7578.93,7578.93,7326.55
2023-06-30,PY016,LC0036,6,6723.44,6762.1,6762.1,6305.0199999999995
2023-06-30,PY016,LC0037,5,2526.2,2482.36,2482.36,2334.21
2023-06-30,PY016,LC0038,12,7144.73,7058.28,6463.79,6194.19
2023-06-30,PY016,LC0039,10,13225.55,13144.71,12451.23,11784.4
2023-06-30,PY016,LC0041,5,1520.24,1549.4299999999998,1549.4299999999998,1433.88
2023-06-30,PY016,LC0042,15,11253.81,11023.01,9283.25,8700.5
2023-06-30,PY016,LC0043,10,3096.52,3016.87,2927.23,2776.23
2023-06-30,PY016,LC0044,1,2249.97,2559.97,2559.97,2308.66
2023-06-30,PY016,LC0045,3,1230.38,1143.73,1143.73,1051.49
2023-06-30,PY016,LC0046,14,7917.900000000001,7990.55,7990.55,7700.14
2023-06-30,PY016,LC0047,10,7821.29,7404.71,7404.71,6904.46
2023-06-30,PY016,LC0048,4,3256.96,3098.77,3098.77,3029.79
2023-06-30,PY016,LC0049,15,8189.469999999999,8268.65,8268.65,7820.87
2023-06-30,PY016,LC0052,19,11051.63,11366.34,11366.34,10739.64
2023-06-30,PY016,LC0053,1,228.15,225.53,225.53,205.26
2023-07-31,PY001,LC0001,10,8074.5,7863.2300000000005,7641.030000000001,7287.3
2023-07-31,PY001,LC0003,7,5223.9400000000005,5246.03,4782.99,4533.24
2023-07-31,PY001,LC0004,4,1614.94,1564.95,1564.95,1477.37
2023-07-31,PY001,LC0005,19,19559.989999999998,19671.37,18678.49,18037.79
2023-07-31,PY001,LC0006,9,6846.3,7367.25,6774.16,6459.32
2023-07-31,PY001,LC0007,1,66.4,71.59,71.59,67.43
2023-07-31,PY001,LC0008,4,3704.1800000000003,3775.55,3775.55,3632.62
2023-07-31,PY001,LC0009,5,4904.39,4765.8,4765.8,4568.4
2023-07-31,PY001,LC0010,3,1328.47,1229.4,1229.4,1206.6799999999998
2023-07-31,PY001,LC0011,8,3779.04,3940.31,3616.9,3410.7200000000003
2023-07-31,PY001,LC0013,3,1887.46,1994.22,1994.22,1869.75
2023-07-31,PY001,LC0014,1,1161.52,1271.76,1271.76,1257.33
2023-07-31,PY001,LC0015,15,10464.59,9896.12,9823.42,9190.7
2023-07-31,PY001,LC0016,5,2090.07,2161.5299999999997,2161.5299999999997,2060.7200000000003
2023-07-31,PY001,LC0017,3,3637.8599999999997,3426.2699999999995,3426.2699999999995,3356.5200000000004
2023-07-31,PY001,LC0018,14,9009.779999999999,9108.83,9028.19,8576.06
2023-07-31,PY001,LC0019,17,16833.56,16381.97,15074.76,14200.11
2023-07-31,PY001,LC0020,3,4300.48,4054.04,4054.04,3967.08
2023-07-31,PY001,LC0021,4,5061.110000000001,4631.25,4336.03,4243.7
2023-07-31,PY001,LC0022,6,3487.59,3317.0600000000004,2465.28,2280.3
2023-07-31,PY001,LC0023,1,354.83,402.08,402.08,372.69
2023-07-31,PY001,LC0025,8,5588.200000000001,5843.13,5403.98,5190.9400000000005
2023-07-31,PY001,LC0026,8,4694.38,4518.5,4175.8,3979.41
2023-07-31,PY001,LC0027,8,7109.78,7129.8099999999995,7043.0599999999995,6499.45
2023-07-31,PY001,LC0028,22,16008.29,15819.869999999999,15401.32,14654.65
2023-07-31,PY001,LC0029,2,1240.29,1301.84,1301.84,1185.1
2023-07-31,PY001,LC0031,14,8940.1,8994.03,8994.03,8472.63
2023-07-31,PY001,LC0032,1,437.37,407.23,407.23,388.07
2023-07-31,PY001,LC0033,6,4050.16,4240.35,3820.71,3539.29
2023-07-31,PY001,LC0034,1,944.25,870.26,134.96000000000004,126.02
2023-07-31,PY001,LC0035,5,6019.719999999999,5715.2699999999995,5715.2699999999995,5249.27
2023-07-31,PY001,LC0036,6,4789.54,4498.64,4498.64,4205.61
2023-07-31,PY001,LC0037,6,2515.56,2609.5,2412.6499999999996,2298.98
2023-07-31,PY001,LC0038,6,4560.33,4312.93,4312.93,4063.66
2023-07-31,PY001,LC0039,4,1278.42,1343.8799999999999,1343.8799999999999,1286.42
2023-07-31,PY001,LC0041,4,1992.74,2032.46,2032.46,1959.6599999999999
2023-07-31,PY001,LC0042,15,5914.650000000001,6081.09,6081.09,5709.64
2023-07-31,PY001,LC0043,14,15873.13,16220.7,15675.56,14595.92
2023-07-31,PY001,LC0046,12,5607.26,5626.79,5154.84,4855.5599999999995
2023-07-31,PY001,LC0047,9,8946.08,8814.25,8814.25,8326.0
2023-07-31,PY001,LC0048,3,1320.0700000000002,1238.87,1238.87,1138.57
2023-07-31,PY001,LC0049,17,9599.99,9814.45,9723.74,9143.19
2023-07-31,PY001,LC0051,1,380.84,406.38,406.38,379.87
2023-07-31,PY001,LC0052,11,13179.310000000001,12706.72,10619.91,10135.630000000001
2023-07-31,PY002,LC0001,17,9941.41,9736.34,9104.85,8572.8
2023-07-31,PY002,LC0003,6,2818.57,2688.04,2688.04,2502.34
2023-07-31,PY002,LC0004,2,1870.01,1635.44,1635.44,1560.75
2023-07-31,PY002,LC0005,12,5631.53,5593.14,5593.14,5275.69
2023-07-31,PY002,LC0006,10,12612.0,12978.67,12978.67,12197.18
2023-07-31,PY002,LC0007,4,2023.71,2073.76,2073.76,1974.49
2023-07-31,PY002,LC0008,2,813.56,914.6200000000001,914.6200000000001,864.28
2023-07-31,PY002,LC0009,13,10808.49,11010.42,10377.38,9870.34
2023-07-31,PY002,LC0010,2,820.5999999999999,893.6500000000001,893.6500000000001,852.6400000000001
2023-07-31,PY002,LC0011,6,5073.69,5329.22,5329.22,4967.969999999999
2023-07-31,PY002,LC0013,3,3319.4,3362.3999999999996,3362.3999999999996,3191.2799999999997
2023-07-31,PY002,LC0014,3,812.52,863.09,863.09,829.79
2023-07-31,PY002,LC0015,21,12680.3,12215.41,11761.890000000001,11087.53
2023-07-31,PY002,LC0016,6,7868.48,7339.969999999999,6106.53,5675.280000000001
2023-07-31,PY002,LC0017,3,764.5,695.5600000000001,695.5600000000001,669.52
2023-07-31,PY002,LC0018,3,3408.06,3539.5299999999997,3539.5299999999997,3342.08
2023-07-31,PY002,LC0019,18,14512.1,13587.24,13230.55,12516.7
2023-07-31,PY002,LC0020,5,2859.76,2890.16,2890.16,2654.66
2023-07-31,PY002,LC0021,2,1651.52,1603.28,1603.28,1480.5900000000001
2023-07-31,PY002,LC0022,5,1983.1299999999999,2098.24,2098.24,1942.06
2023-07-31,PY002,LC0023,1,493.49,533.36,533.36,524.83
2023-07-31,PY002,LC0025,6,3505.31,3545.12,3269.64,3133.24
2023-07-31,PY002,LC0026,7,6245.3099999999995,6501.85,5646.21,5249.24
2023-07-31,PY002,LC0027,2,2060.29,2064.7799999999997,1856.3899999999999,1734.52
2023-07-31,PY002,LC0028,18,14069.0,14655.27,13550.11,12930.189999999999
2023-07-31,PY002,LC0029,3,2355.24,2380.19,2380.19,2274.4900000000002
2023-07-31,PY002,LC0030,2,848.22,924.6800000000001,924.6800000000001,899.15
2023-07-31,PY002,LC0031,10,12643.86,12119.74,12078.779999999999,11488.83
2023-07-31,PY002,LC0032,3,2520.2799999999997,2617.48,2617.48,2560.62
2023-07-31,PY002,LC0033,6,3338.64,3123.14,3123.14,2885.7
2023-07-31,PY002,LC0035,6,2863.58,2987.49,2898.43,2757.51
2023-07-31,PY002,LC0036,8,10049.26,10478.3,9186.72,8638.11
2023-07-31,PY002,LC0037,9,5728.54,5660.53,5502.5599999999995,5199.3099999999995
2023-07-31,PY002,LC0038,6,2661.75,2679.14,2679.14,2579.61
2023-07-31,PY002,LC0039,7,11507.21,12240.23,12240.23,11781.81
2023-07-31,PY002,LC0040,1,1389.04,1371.91,1371.91,1340.19
2023-07-31,PY002,LC0041,4,1744.2,1675.18,1564.6100000000001,1425.77
2023-07-31,PY002,LC0042,19,11582.44,11341.52,11341.52,10854.199999999999
2023-07-31,PY002,LC0043,8,9399.86,9825.67,8072.42,7626.41
2023-07-31,PY002,LC0045,1,709.28,729.39,729.39,725.23
2023-07-31,PY002,LC0046,15,6845.82,6751.179999999999,6751.179999999999,6363.26
2023-07-31,PY002,LC0047,15,11929.900000000001,11410.65,11410.65,10937.43
2023-07-31,PY002,LC0048,3,4722.280000000001,4783.4400000000005,4783.4400000000005,4542.38
2023-07-31,PY002,LC0049,20,11788.26,11674.39,11594.82,10927.05
2023-07-31,PY002,LC0052,17,17272.35,17569.18,17569.18,16746.2
2023-07-31,PY003,LC0001,14,7817.58,7844.75,7844.75,7461.35
2023-07-31,PY003,LC0002,1,845.99,883.2,883.2,841.79
2023-07-31,PY003,LC0003,8,4316.53,4171.96,4171.96,4013.28
2023-07-31,PY003,LC0004,4,3281.69,3370.71,2977.7200000000003,2729.95
2023-07-31,PY003,LC0005,13,23109.23,22543.05,18783.67,17516.38
2023-07-31,PY003,LC0006,8,4424.05,4126.3,3398.2599999999998,3283.54
2023-07-31,PY003,LC0007,3,3350.79,3273.1,3273.1,3023.12
2023-07-31,PY003,LC0008,3,4159.8099999999995,4103.32,4103.32,3812.9799999999996
2023-07-31,PY003,LC0009,7,4292.47,4200.32,4200.32,3918.3300000000004
2023-07-31,PY003,LC0010,1,314.55,304.07,304.07,288.47
2023-07-31,PY003,LC0011,3,4100.67,4021.8300000000004,4021.8300000000004,3781.17
2023-07-31,PY003,LC0012,1,412.05,383.51,383.51,352.71
2023-07-31,PY003,LC0013,5,2324.93,2238.59,2238.59,2187.1
2023-07-31,PY003,LC0015,13,13472.119999999999,14060.300000000001,14060.300000000001,13432.8
2023-07-31,PY003,LC0016,3,604.51,620.88,620.88,590.33
2023-07-31,PY003,LC0017,5,4940.13,4825.18,4317.72,4143.64
2023-07-31,PY003,LC0018,12,8244.33,8414.09,8010.74,7687.83
2023-07-31,PY003,LC0019,15,13883.26,14225.050000000001,14225.050000000001,13572.52
2023-07-31,PY003,LC0020,1,2690.95,2483.18,2483.18,2293.89
2023-07-31,PY003,LC0021,5,4533.72,4728.110000000001,4152.620000000001,3937.12
2023-07-31,PY003,LC0022,5,4789.12,4864.04,4864.04,4674.63
2023-07-31,PY003,LC0023,2,607.9000000000001,605.64,605.64,560.06
2023-07-31,PY003,LC0024,1,392.01,390.72,390.72,353.32
2023-07-31,PY003,LC0025,8,4972.46,5279.25,5279.25,4987.05
2023-07-31,PY003,LC0026,7,4292.84,4069.89,3626.02,3492.44
2023-07-31,PY003,LC0027,6,6980.07,7126.29,7126.29,6786.599999999999
2023-07-31,PY003,LC0028,18,20544.54,20966.79,20966.79,20110.45
2023-07-31,PY003,LC0029,4,4091.81,4050.87,4050.87,3817.32
2023-07-31,PY003,LC0030,3,803.67,817.27,817.27,782.16
2023-07-31,PY003,LC0031,15,13156.03,12753.28,11894.77,11374.03
2023-07-31,PY003,LC0032,2,1492.0500000000002,1608.92,1608.92,1524.03
2023-07-31,PY003,LC0033,6,8335.019999999999,7947.32,7947.32,7384.23
2023-07-31,PY003,LC0034,2,542.28,505.16999999999996,505.16999999999996,489.31
2023-07-31,PY003,LC0035,3,2263.49,2345.91,2345.91,2269.33
2023-07-31,PY003,LC0036,7,4933.29,4586.71,4334.26,4000.75
2023-07-31,PY003,LC0037,4,1670.3500000000001,1649.83,1649.83,1554.03
2023-07-31,PY003,LC0038,2,1524.18,1646.11,1646.11,1610.44
2023-07-31,PY003,LC0039,5,3840.66,3675.9700000000003,3675.9700000000003,3498.99
2023-07-31,PY003,LC0041,7,4755.7,4494.389999999999,4494.389999999999,4191.7300000000005
2023-07-31,PY003,LC0042,13,9037.880000000001,8999.6,8875.35,8446.63
2023-07-31,PY003,LC0043,7,6904.05,6660.81,6469.6,6174.29
2023-07-31,PY003,LC0046,10,7120.42,6734.7,6646.48,6351.76
2023-07-31,PY003,LC0047,9,4353.07,4503.15,4503.15,4298.0599999999995
2023-07-31,PY003,LC0048,3,1978.6799999999998,2041.04,2041.04,1873.94
2023-07-31,PY003,LC0049,12,6654.39,6505.09,5583.65,5277.849999999999
2023-07-31,PY003,LC0051,2,1877.0800000000002,1803.45,1803.45,1676.49
2023-07-31,PY003,LC0052,14,15655.05,15932.42,15932.42,15061.380000000001
2023-07-31,PY003,LC0053,1,818.72,885.19,885.19,875.54
2023-07-31,PY004,LC0001,15,19814.58,19233.579999999998,18272.1,17091.26
2023-07-31,PY004,LC0002,2,2454.82,2592.13,2592.13,2357.82
2023-07-31,PY004,LC0003,6,3916.34,3518.59,3518.59,3285.92
2023-07-31,PY004,LC0004,1,992.42,983.03,983.03,924.03
2023-07-31,PY004,LC0005,11,8689.3,8589.77,7296.93,6915.610000000001
2023-07-31,PY004,LC0006,11,5387.8099999999995,5393.99,5158.21,4910.03
2023-07-31,PY004,LC0007,2,2116.79,2213.91,2213.91,2051.45
2023-07-31,PY004,LC0008,2,1416.8600000000001,1485.26,1485.26,1439.99
2023-07-31,PY004,LC0009,10,6714.6,6569.08,6569.08,6123.97
2023-07-31,PY004,LC0010,1,566.95,556.42,556.42,534.1
2023-07-31,PY004,LC0011,4,1345.73,1404.07,1404.07,1326.39
2023-07-31,PY004,LC0012,1,364.8,334.13,334.13,316.5
2023-07-31,PY004,LC0013,7,4100.19,4275.95,3997.55,3718.65
2023-07-31,PY004,LC0014,1,486.88,505.55,505.55,487.82
2023-07-31,PY004,LC0015,15,7821.07,8041.05,7695.13,7300.82
2023-07-31,PY004,LC0016,5,1932.48,1988.77,1504.41,1422.95
2023-07-31,PY004,LC0017,6,4094.39,4181.08,4181.08,4050.22
2023-07-31,PY004,LC0018,9,10667.08,10412.1,10412.1,9571.98
2023-07-31,PY004,LC0019,19,15798.51,14966.0,13755.97,13073.14
2023-07-31,PY004,LC0020,4,1670.32,1758.2400000000002,1758.2400000000002,1681.04
2023-07-31,PY004,LC0021,6,5536.620000000001,5745.85,5745.85,5382.990000000001
2023-07-31,PY004,LC0022,4,2291.29,2150.86,1991.15,1907.56
2023-07-31,PY004,LC0023,4,4488.83,4183.2300000000005,4183.2300000000005,3971.44
2023-07-31,PY004,LC0024,2,431.40999999999997,448.17,373.65,360.24
2023-07-31,PY004,LC0025,12,8194.72,8256.7,8256.7,7828.93
2023-07-31,PY004,LC0026,6,8422.279999999999,8539.06,8056.389999999999,7506.95
2023-07-31,PY004,LC0027,8,5405.33,5331.27,5331.27,5073.75
2023-07-31,PY004,LC0028,11,8110.12,8436.720000000001,8436.720000000001,7992.79
2023-07-31,PY004,LC0029,4,2257.07,2260.84,2260.84,2101.33
2023-07-31,PY004,LC0030,2,893.28,799.1,506.45000000000005,482.94000000000005
2023-07-31,PY004,LC0031,12,9121.880000000001,9338.33,9338.33,8750.14
2023-07-31,PY004,LC0032,2,1186.12,1260.85,1260.85,1157.3
2023-07-31,PY004,LC0033,5,4189.79,3840.7,3840.7,3709.6400000000003
2023-07-31,PY004,LC0034,2,1422.81,1499.29,1499.29,1437.0
2023-07-31,PY004,LC0035,10,12661.51,13156.349999999999,13156.349999999999,12560.42
2023-07-31,PY004,LC0036,3,2962.3999999999996,3201.29,3201.29,3104.31
2023-07-31,PY004,LC0037,8,6015.9,5959.14,5959.14,5652.64
2023-07-31,PY004,LC0038,3,1814.6,1689.0900000000001,1689.0900000000001,1571.1999999999998
2023-07-31,PY004,LC0039,8,6383.8099999999995,6345.96,6345.96,6060.0
2023-07-31,PY004,LC0040,1,603.44,647.78,394.96,358.13
2023-07-31,PY004,LC0041,9,7166.64,7387.4,7387.4,7051.13
2023-07-31,PY004,LC0042,12,5138.66,5104.33,5104.33,4938.54
2023-07-31,PY004,LC0043,10,8898.18,9186.97,9186.97,8629.94
2023-07-31,PY004,LC0046,12,10166.21,10404.900000000001,10404.900000000001,9696.4
2023-07-31,PY004,LC0047,10,6190.28,6192.85,6192.85,5931.14
2023-07-31,PY004,LC0048,3,670.84,657.1800000000001,657.1800000000001,611.13
2023-07-31,PY004,LC0049,10,9978.970000000001,9364.67,8857.52,8226.34
2023-07-31,PY004,LC0052,4,4617.01,4435.35,4153.95,3905.13
2023-07-31,PY004,LC0053,1,145.81,125.92,125.92,115.55
2023-07-31,PY005,LC0001,10,7819.1900000000005,7835.56,7835.56,7362.12
2023-07-31,PY005,LC0003,2,2707.26,2682.38,2682.38,2561.11
2023-07-31,PY005,LC0004,1,440.68,404.95,404.95,377.07
2023-07-31,PY005,LC0005,9,5840.14,5363.17,5238.13,4911.68
2023-07-31,PY005,LC0006,9,6028.6,5748.0,5748.0,5366.98
2023-07-31,PY005,LC0008,3,2852.59,2895.7,2895.7,2770.6099999999997
2023-07-31,PY005,LC0009,5,4560.889999999999,4418.74,4418.74,4172.150000000001
2023-07-31,PY005,LC0010,1,259.11,277.45,277.45,275.65
2023-07-31,PY005,LC0011,7,4987.19,5112.58,5112.58,4791.16
2023-07-31,PY005,LC0012,1,651.65,680.26,238.88,221.17
2023-07-31,PY005,LC0013,3,1629.2199999999998,1603.4499999999998,1603.4499999999998,1502.1
2023-07-31,PY005,LC0014,2,1497.1999999999998,1332.1999999999998,1332.1999999999998,1217.94
2023-07-31,PY005,LC0015,12,6337.06,6254.72,6001.85,5635.33
2023-07-31,PY005,LC0016,2,814.1200000000001,813.81,446.72,425.23
2023-07-31,PY005,LC0017,5,3371.06,3256.52,3077.4500000000003,3021.9700000000003
2023-07-31,PY005,LC0018,7,4970.61,4836.4800000000005,4836.4800000000005,4624.48
2023-07-31,PY005,LC0019,16,33726.02,35376.950000000004,20201.69,19100.51
2023-07-31,PY005,LC0020,2,614.26,567.52,567.52,529.06
2023-07-31,PY005,LC0021,4,2801.91,2857.8999999999996,2857.8999999999996,2770.96
2023-07-31,PY005,LC0022,2,1851.56,1875.93,1875.93,1719.43
2023-07-31,PY005,LC0023,3,2142.0299999999997,2115.0,1406.8899999999999,1322.05
2023-07-31,PY005,LC0024,1,4164.8,4636.29,4636.29,4319.54
2023-07-31,PY005,LC0025,3,961.38,978.97,880.0799999999999,822.18
2023-07-31,PY005,LC0026,8,4798.68,4893.28,4893.28,4602.3
2023-07-31,PY005,LC0027,4,3099.99,3285.6299999999997,3285.6299999999997,3080.71
2023-07-31,PY005,LC0028,19,11535.34,11357.5,11357.5,10692.380000000001
2023-07-31,PY005,LC0029,5,8489.68,8610.92,7418.3,7040.07
2023-07-31,PY005,LC0030,2,638.87,595.96,595.96,572.3399999999999
2023-07-31,PY005,LC0031,11,8808.0,8753.289999999999,8753.289999999999,8360.77
2023-07-31,PY005,LC0032,1,300.29,322.5,322.5,314.91
2023-07-31,PY005,LC0033,5,1878.6399999999999,1834.3200000000002,1489.06,1454.81
2023-07-31,PY005,LC0034,3,2271.95,2359.37,2359.37,2226.04
2023-07-31,PY005,LC0035,8,2538.97,2439.1,2439.1,2332.69
2023-07-31,PY005,LC0036,4,2277.41,2255.54,2255.54,2139.7400000000002
